637	9,17,28,67,15,21,96,25,25,10
638	51,33,40,47,92,94,78,33,47,44
639	7,70,99,47,72,26,68,91,82,58
640	15,39,83,84,8,12,52,82,31,26
641	6,31,80,50,30,61,13,95,99,11
642	9,79,38,55,47,55,67,93,97,46
643	98,92,50,64,27,90,79,41,33,21
644	74,54,24,96,26,29,28,13,47,28
645	87,95,83,32,8,78,68,91,77,73
646	59,6,74,86,64,62,65,38,18,100
647	17,80,72,58,48,20,22,80,61,18
648	9,17,90,80,57,88,62,88,34,71
649	30,84,78,62,17,81,90,64,98,51
650	78,26,90,22,50,42,29,87,54,80
651	65,96,7,93,11,66,73,48,14,96
652	39,67,45,38,83,57,75,36,43,21
653	37,64,96,24,87,32,56,29,84,30
654	78,37,10,25,80,25,14,17,31,41
655	52,32,86,4,51,82,78,36,26,11
656	32,84,77,17,73,32,65,37,11,12
657	31,19,27,15,7,36,61,45,86,79
658	85,43,89,74,25,24,89,67,24,47
659	4,78,83,69,32,96,88,37,70,48
660	42,93,24,55,35,16,88,67,72,92
661	6,26,78,6,70,38,38,41,46,80
662	64,49,5,27,95,80,36,89,43,88
663	7,27,57,83,37,60,60,23,31,13
664	57,27,97,76,17,79,63,78,9,39
665	35,79,37,7,86,35,46,60,39,86
666	45,7,65,18,24,50,88,85,10,46
667	1,17,99,76,20,37,95,87,27,56
668	26,97,65,85,62,96,37,62,41,67
669	11,80,55,78,9,19,57,49,30,55
670	78,80,7,56,20,24,57,88,49,79
671	42,36,6,65,62,19,43,33,92,90
672	78,57,73,7,82,30,16,75,29,97
673	38,48,85,9,70,70,92,50,34,19
674	57,59,72,55,39,87,23,18,71,96
675	42,21,33,89,15,92,37,87,20,35
676	50,61,51,33,33,66,74,55,31,78
677	4,25,96,46,69,98,90,87,25,73
678	30,65,10,90,18,86,26,99,86,99
679	32,37,8,32,32,64,45,52,74,88
680	64,9,57,92,23,100,88,80,52,77
681	95,92,77,30,30,14,35,11,61,71
682	99,44,61,79,62,62,78,73,98,26
683	96,63,21,20,99,76,57,66,40,90
684	8,5,79,79,36,7,19,39,10,68
685	86,75,70,90,26,73,12,90,83,16
686	97,44,56,8,56,79,68,62,93,30
687	47,14,12,44,66,35,97,49,57,55
688	42,61,55,78,14,60,64,9,46,60
689	53,72,37,57,43,32,38,68,55,92
690	61,46,92,47,86,60,89,56,77,85
691	31,42,18,82,41,70,25,85,52,45
692	86,45,10,70,24,58,93,60,22,67
693	17,66,38,44,7,32,88,95,72,36
694	78,22,72,63,86,63,33,38,34,57
695	92,35,42,35,98,77,79,36,21,20
696	85,21,50,60,96,84,79,57,74,41
697	39,74,33,14,11,9,59,75,46,69
698	97,2,63,50,21,7,14,83,71,71
699	22,8,64,46,22,93,12,12,60,42
700	85,88,41,84,89,68,81,68,39,39
701	72,61,62,94,35,73,86,78,60,86
702	92,63,53,79,60,80,72,19,20,92
703	67,58,71,88,24,31,31,44,9,63
704	84,27,32,83,9,15,54,13,69,33
705	89,4,24,12,50,72,92,67,66,28
706	32,44,69,34,98,7,60,95,54,95
707	69,100,47,42,31,9,99,17,71,100
708	35,38,69,67,91,68,10,11,70,55
709	67,14,85,16,26,78,26,20,50,69
710	7,96,71,63,100,27,53,67,45,91
711	81,36,12,88,41,83,56,63,92,14
712	63,86,38,40,17,23,100,45,32,17
713	73,79,3,43,41,45,86,88,83,38
714	18,6,5,66,51,46,92,56,64,69
715	100,71,73,89,84,60,18,60,66,33
716	73,52,20,25,99,22,41,87,72,65
717	81,77,75,84,91,50,58,67,66,54
718	100,9,91,11,82,48,50,32,95,26
719	57,92,46,46,16,52,56,99,49,96
720	9,72,15,10,63,91,96,8,75,93
721	33,20,7,48,47,54,47,69,15,94
722	86,34,3,12,91,7,74,98,71,100
723	19,73,20,90,23,24,81,81,78,94
724	16,11,18,28,21,41,47,51,36,29
725	20,43,86,70,19,56,55,59,83,58
726	21,52,12,79,25,18,37,51,29,82
727	6,17,43,58,45,94,46,57,93,98
728	64,68,43,58,34,95,46,80,37,86
729	34,42,14,15,82,69,61,79,67,44
730	97,34,81,15,37,85,89,8,23,100
731	85,69,64,21,84,30,16,91,76,66
732	75,87,78,24,5,10,84,72,66,25
733	42,76,74,89,36,68,56,55,89,85
734	28,33,30,13,23,95,19,55,73,16
735	12,2,55,40,57,24,20,11,34,78
736	69,42,49,4,23,78,60,90,100,91
737	64,90,89,53,18,82,78,47,15,22
738	12,81,55,68,54,60,100,10,95,46
739	36,73,12,89,96,80,52,16,96,23
740	60,25,61,56,25,14,44,98,76,77
741	47,95,42,40,48,79,85,58,88,70
742	84,13,53,46,41,84,43,52,80,92
743	35,81,55,16,12,23,78,22,64,78
744	48,59,43,10,52,26,38,9,80,14
745	44,36,42,65,38,77,77,68,20,16
746	16,74,9,32,38,73,76,32,99,44
747	8,6,30,44,81,30,45,25,45,13
748	96,6,26,45,25,50,31,37,58,41
749	18,99,62,51,50,88,37,67,10,58
750	34,19,86,7,28,78,65,16,28,18
751	48,31,78,41,82,14,14,8,90,73
752	27,41,37,93,75,94,88,96,63,32
753	34,10,45,23,87,57,17,98,74,98
754	13,7,52,33,38,99,46,83,26,45
755	51,38,69,94,98,8,29,61,72,25
756	14,28,13,25,79,20,71,19,89,33
757	7,85,82,100,20,46,74,96,56,43
758	73,89,12,62,25,66,14,85,95,64
759	19,22,51,40,76,40,33,19,53,54
760	66,70,14,59,22,86,61,46,51,24
761	83,15,8,9,93,53,26,36,10,15
762	40,13,36,46,95,11,65,8,60,39
763	16,10,14,84,88,63,30,73,26,22
764	12,22,37,71,72,82,93,36,90,31
765	73,59,44,86,76,24,39,72,10,76
766	77,36,55,60,7,69,20,43,69,16
767	18,86,54,90,41,91,59,57,70,50
768	26,92,89,84,15,50,64,98,10,94
769	72,63,8,33,77,32,52,8,41,58
770	82,89,24,33,72,27,51,91,43,12
771	46,39,14,84,31,69,9,56,80,17
772	82,43,78,97,31,81,68,48,52,39
773	38,28,86,95,54,8,46,78,36,51
774	8,59,42,41,87,41,68,70,68,70
775	55,13,58,43,82,21,32,45,79,24
776	3,56,75,63,44,20,16,52,18,95
777	79,16,14,87,51,48,40,24,22,16
778	92,64,46,58,76,99,27,66,62,46
779	71,85,77,41,43,85,79,57,30,99
780	70,38,6,50,87,94,88,63,61,41
781	73,67,11,87,52,38,8,84,56,96
782	74,20,78,62,8,85,45,49,39,71
783	72,10,61,55,54,87,17,22,18,35
784	4,58,59,64,12,25,82,85,9,34
785	65,34,4,54,57,22,65,51,18,60
786	9,100,16,70,16,32,19,59,76,89
787	65,68,31,39,100,69,46,19,59,49
788	41,7,62,49,48,90,42,57,48,11
789	84,76,23,12,38,13,17,86,12,53
790	85,96,82,58,47,78,23,24,25,83
791	11,24,100,19,63,43,67,62,71,69
792	12,50,4,25,40,11,97,46,25,80
793	82,69,29,56,26,95,8,57,63,93
794	28,98,84,72,37,31,35,15,63,54
795	47,42,49,76,66,66,40,73,82,22
796	86,60,42,76,85,35,22,22,38,51
797	61,92,80,10,9,26,8,73,14,38
798	50,75,90,68,19,66,57,42,76,52
799	20,82,93,61,31,25,66,17,41,48
800	1,22,89,29,75,28,89,29,18,89
801	21,66,63,45,28,42,28,12,33,14
802	2,80,74,64,63,22,39,12,80,14
803	17,63,31,16,49,41,100,41,36,10
804	61,22,52,99,58,10,49,84,9,97
805	90,8,71,41,71,8,33,68,27,16
806	43,84,85,58,92,57,47,89,87,13
807	24,19,71,8,31,75,96,90,98,59
808	18,54,18,81,76,21,57,99,58,15
809	6,30,59,88,34,71,94,13,25,10
810	90,50,77,99,50,45,71,38,65,63
811	54,27,8,27,16,97,14,12,98,65
812	56,49,62,38,49,89,33,83,16,31
813	93,3,63,35,6,11,64,15,93,95
814	4,92,64,31,37,26,98,32,39,70
815	37,47,33,49,41,79,77,68,100,45
816	50,52,70,21,90,88,40,90,50,47
817	1,72,10,76,11,76,62,73,99,34
818	17,23,88,67,42,29,54,60,36,54
819	36,39,5,16,61,47,64,83,65,24
820	31,12,100,44,52,69,10,46,75,73
821	5,15,73,17,57,93,49,82,60,37
822	38,97,50,49,93,96,79,26,33,59
823	27,52,27,47,39,34,67,90,74,55
824	87,35,16,36,80,77,96,33,9,82
825	35,54,24,15,8,88,84,48,39,23
826	64,63,13,98,9,78,100,50,56,85
827	45,73,25,62,67,76,92,95,99,79
828	18,12,93,17,92,95,89,16,40,44
829	38,68,48,99,47,93,58,43,80,64
830	85,93,99,11,16,86,9,12,57,61
831	32,11,47,13,44,15,88,42,18,100
832	39,62,91,84,24,7,93,65,23,67
833	22,72,84,27,48,19,39,26,45,81
834	92,91,41,76,6,24,28,57,74,54
835	96,86,67,45,61,66,72,35,15,80
836	25,6,87,7,25,43,50,70,46,11
837	11,59,66,16,55,49,71,78,37,70
838	60,96,92,10,59,100,43,12,15,30
839	85,13,92,89,97,72,9,44,97,42
840	4,93,85,5,14,18,85,55,52,74
841	66,45,7,75,45,98,34,73,32,89
842	99,15,25,77,48,30,75,12,65,30
843	88,11,94,97,19,6,34,13,63,97
844	87,39,64,93,76,61,15,86,19,34
845	52,50,51,42,15,93,34,39,31,91
846	63,67,77,92,85,51,72,64,31,29
847	49,16,63,54,75,69,65,82,38,92
848	93,30,88,15,6,63,76,12,40,79
849	96,18,77,49,45,87,21,21,66,93
850	9,60,94,20,82,85,27,83,43,62
851	17,13,77,60,14,7,85,16,86,37
852	76,86,42,87,79,59,35,13,92,71
853	3,16,40,54,87,63,95,8,56,20
854	2,67,62,89,57,49,47,27,18,21
855	44,49,55,49,39,97,96,13,83,47
856	34,5,71,80,7,12,80,62,93,18
857	55,15,18,76,80,11,50,20,73,43
858	20,40,50,40,83,91,63,50,64,54
859	5,18,74,22,91,16,25,23,92,49
860	94,78,98,86,89,79,93,40,97,87
861	78,99,77,16,92,17,79,78,65,90
862	51,28,17,93,18,25,72,49,37,16
863	11,37,59,18,5,7,9,20,24,33
864	80,58,36,42,51,74,50,96,48,32
865	50,97,23,58,6,51,76,43,86,40
866	94,4,33,11,26,9,54,94,15,37
867	74,82,30,74,93,9,21,61,76,26
868	61,52,21,81,77,66,72,84,48,11
869	71,38,83,85,57,19,74,45,43,24
870	50,95,38,7,64,75,96,50,73,46
871	42,36,63,68,5,100,86,56,100,13
872	81,19,39,97,82,38,51,24,38,57
873	56,93,58,74,62,18,40,85,50,12
874	57,67,99,64,56,27,90,91,33,72
875	98,8,66,98,78,23,80,39,87,78
876	95,89,95,96,58,49,61,41,54,28
877	47,42,18,70,68,67,94,24,73,42
878	16,48,80,64,91,79,14,14,61,63
879	85,2,57,16,20,84,11,54,67,88
880	75,33,93,99,21,93,14,38,22,55
881	79,10,78,99,48,60,8,95,92,34
882	43,43,28,24,90,69,81,92,9,44
883	13,38,12,52,64,100,66,30,76,65
884	24,89,63,68,67,99,44,49,45,39
885	33,80,63,83,67,16,8,100,59,79
886	20,16,35,99,79,10,43,36,24,19
887	38,72,51,62,38,14,60,67,86,57
888	60,5,64,22,84,69,34,97,57,88
889	8,77,72,30,56,70,25,79,91,33
890	42,31,26,97,84,82,71,69,54,63
891	25,13,13,60,21,60,72,56,89,80
892	21,67,32,54,38,50,9,43,94,90
893	73,36,62,98,97,88,20,77,57,16
894	15,76,88,23,22,58,30,96,24,46
895	58,90,44,28,69,56,64,69,99,13
896	21,44,30,57,34,91,23,61,47,33
897	29,54,32,76,84,22,43,55,73,13
898	45,100,3,35,50,60,76,95,59,97
899	39,75,81,4,48,50,67,28,99,63
900	100,22,74,77,11,50,81,18,20,95
901	68,79,71,94,67,86,90,11,60,71
902	40,29,33,76,86,77,55,20,58,27
903	53,98,96,75,53,95,64,65,88,76
904	96,45,59,60,44,54,84,60,69,40
905	75,48,98,57,19,88,63,36,20,97
906	72,10,98,46,40,86,48,50,83,27
907	48,10,42,65,85,38,88,67,72,21
908	60,64,41,97,37,84,97,30,37,14
909	81,17,82,15,39,22,51,63,78,27
910	40,21,11,34,18,85,41,38,86,74
911	62,34,16,8,25,34,39,97,85,84
912	29,68,88,5,11,38,56,47,11,45
913	91,65,75,13,71,93,44,92,11,82
914	80,62,36,7,29,29,80,31,76,32
915	26,39,13,99,33,99,97,57,54,73
916	57,21,92,81,63,30,35,41,59,84
917	42,50,61,39,93,94,39,51,60,98
918	95,55,68,74,79,42,32,76,61,37
919	52,34,8,90,72,63,98,26,65,52
920	65,65,93,85,63,49,48,80,32,93
921	66,95,5,65,77,67,58,97,67,20
922	51,29,43,69,90,96,10,28,97,11
923	16,69,76,59,62,75,92,13,89,13
924	27,61,88,60,55,87,33,44,81,52
925	18,97,67,12,40,68,21,66,34,40
926	78,62,66,54,54,19,40,50,20,100
927	18,7,23,74,22,83,94,86,32,48
928	40,62,100,43,45,34,69,70,78,90
929	17,31,26,57,72,42,93,11,48,30
930	17,17,59,7,29,68,22,33,26,96
931	91,52,28,15,32,94,38,21,68,52
932	43,63,20,98,69,35,38,80,41,97
933	59,35,29,7,84,45,76,77,14,48
934	17,29,93,44,89,85,66,36,34,16
935	21,36,58,60,63,94,7,99,61,12
936	2,72,90,88,45,50,88,15,73,52
937	83,49,21,36,53,17,40,97,66,51
938	65,33,24,47,63,57,36,61,74,100
939	14,9,44,81,85,68,20,40,42,44
940	76,28,51,73,22,68,78,85,22,33
941	63,70,6,86,23,58,95,85,38,55
942	42,63,90,16,62,34,77,12,76,93
943	42,65,100,87,67,43,16,34,13,48
944	2,90,41,49,41,52,40,29,32,85
945	32,32,20,43,38,14,92,46,93,70
946	26,82,91,30,19,38,66,57,87,32
947	38,8,83,38,8,92,31,55,29,49
948	11,66,14,83,5,43,34,21,36,41
949	90,10,79,27,91,81,81,52,9,86
950	69,69,74,58,59,52,56,67,74,43
951	50,11,18,36,60,72,56,61,79,31
952	48,15,78,10,59,41,97,46,53,10
953	35,75,62,78,5,63,93,83,18,27
954	53,52,20,72,64,36,83,48,27,56
955	21,25,48,99,57,53,70,70,80,61
956	53,89,47,94,71,68,62,26,34,59
957	78,53,77,45,13,36,27,99,78,80
958	45,39,7,35,23,81,70,45,100,58
959	40,74,36,45,92,63,54,19,11,71
960	97,3,14,14,55,76,54,46,68,65
961	44,42,49,50,34,79,40,81,9,77
962	48,23,94,6,29,97,88,44,72,96
963	72,66,47,95,30,79,70,93,12,73
964	81,15,58,8,38,51,54,78,87,75
965	7,22,81,81,41,8,88,18,91,12
966	68,28,89,51,43,59,19,95,72,29
967	74,56,97,54,57,37,60,100,35,56
968	25,37,14,77,64,68,53,88,49,90
969	54,74,97,73,69,52,12,19,49,85
970	46,69,17,68,75,76,95,25,27,12
971	40,67,17,63,41,89,44,11,29,12
972	84,3,72,46,40,95,97,33,35,73
973	52,8,70,54,14,74,64,17,54,52
974	23,35,17,8,10,32,74,41,16,35
975	17,43,86,97,55,71,32,29,86,100
976	7,98,89,33,72,8,27,83,49,19
977	66,69,60,27,21,40,70,70,66,68
978	44,9,28,48,74,41,97,38,56,46
979	61,19,60,86,17,9,51,95,55,81
980	6,48,100,28,20,48,25,55,11,85
981	10,93,44,34,19,55,14,19,50,100
982	98,82,24,16,88,80,27,83,48,36
983	21,14,96,22,31,99,39,27,62,38
984	97,59,21,26,53,28,16,30,22,32
985	33,7,75,36,15,68,19,27,76,73
986	65,86,50,68,93,30,64,80,32,62
987	48,32,31,57,87,67,11,38,29,87
988	72,62,31,83,97,6,29,67,15,85
989	51,92,66,57,44,50,18,29,79,27
990	1,5,4,31,47,38,68,49,82,61
991	92,81,77,36,30,94,96,25,18,42
992	82,74,92,43,10,43,55,86,19,74
993	42,40,56,4,43,26,12,47,27,33
994	78,61,26,81,17,58,52,9,52,98
995	42,37,14,71,82,93,64,49,21,65
996	59,95,33,31,88,55,37,26,69,36
997	82,9,81,97,75,8,86,45,43,67
998	13,82,55,42,95,81,63,85,51,35
999	67,17,20,99,35,53,97,15,92,73
1000	85,9,75,24,95,50,14,79,22,47
